id	label	text
96024269972180994	NEGATIVE	Study This to See Whether Harvard Pays Off: Laurence Kotlikoff -Bloomberg http://bit.ly/fr3vfC  <-Is traditional education best?
212001905193394177	POSITIVE	Just another day #drifting with the #injen #nissan #gtr #skyline #poop http://instagr.am/p/Lt1AdKFx91/ 
217151214452883457	NEUTRAL	Almost crashed the subaru tonite with Matt #shit
208416513475084289	POSITIVE	So stoked my 68 vw bug is gonna be in her 1st car show today http://twitgoo.com/5we8ly . #Volkswagen
210770600136937472	POSITIVE	Toyota Motorsport GMBH Brings Electric Technology To Pike Peak Int'l Hill Climb @PPIHC http://bit.ly/MddbnE 
209746233693188097	NEUTRAL	Sooooo I'm sitting here at Performance Toyota watching T.V. and Anderson Cooper is interviewing Adam Levine. #OhTheIronyyyy
224873246904946689	NEGATIVE	"So HSBC have given me a ""behaviour score"" of 50... what the fuck does that mean?!"
210459806002192385	NEGATIVE	Bank of America Hid Merrill Losses From Shareholders Before Purchase; Resulted in $20B Taxpayer Bailout http://owl.li/bpj1c 
211209776812666880	NEUTRAL	Lindsay Lohan Crashes A Rented Porsche Into An 18-Wheeler http://jalo.ps/AGZt 
211408092418674689	POSITIVE	The 2012 Chrysler 300C: Luxury at the touch of a button : Tech Digest http://fb.me/1IozkNGug 
210398900937441282	POSITIVE	"@ZigZagZubec thats a true honda lover take care of her and she""ll run forever i know i have the same love for honda"
213122723902263297	NEUTRAL	Thermos Nissan FBB1000 34-Ounce Stainless-Steel Vacuum Insulated Briefcase Bottle Deals on Selection http://1ozglassbottles.cardfi.com/?p=9 
208965388476760064	POSITIVE	#matteblack roof on a #nissan #juke #first one ever? #original #vinylwrapped #nofilter http://instagr.am/p/LYQHcVCY6w/ 
208602019160793088	NEGATIVE	My reaction when someone is singing a Justin Bieber song pic.twitter.com/9CMx0weS
208493894206361603	NEGATIVE	"#Spain Elder activists group Iaiaoflautas ""occupy"" #Bankia offices in #Barcelona #Madrid #Valencia #Sevilla #Palma Follow #iaioflautaspaRato"
212552742483406849	NEUTRAL	It's not my parking!Im neither old enough to drive the Volvo or Sad enough to drive the Porsche. pic.twitter.com/QkzfHnzZ
217418898247659520	POSITIVE	Pretty light on Chrysler RT @ChrisLoupos The Golden Boy http://instagr.am/p/MUIrUxQhkL/ 
91611056857817088	NEGATIVE	Wow bad ass, they say once u graduate navy seal school, u have done more for ur family name than having 2 siblings graduate from harvard!
211504573981016067	NEUTRAL	RT @sneakerjunki23: RT @ufc4: RT @Fresh23Air: Will trade DS Honda lawn mower plus VNDS weed eater and fertilizer ... http://m.tmi.me/rokIV 
220956161241907201	NEUTRAL	look at a 250 GT Lusso, or a GTO or a Dino or a Daytona or a fiat Spider or one of 100's of his designs....
214714290853265408	NEGATIVE	Mitchell Nissan has the most embarrassing commercials
230030291991945216	NEUTRAL	Hayes Breaks AMA Pro Road Racing Record in National Guard SuperBike at the Red Bull U.S. Grand Prix at Mazda Raceway http://bit.ly/MOdADb 
213599947612880899	NEUTRAL	@DanThorneTA1 @25peachy @Luke4no @BallsdeepBanTOR @RileysTaunton damn I like Swede ! The old man's got a Volvo aswell ! #closetswedanfan
210483273535729666	NEUTRAL	#PDF Manual De Honda Civic 1994 Manual PDF Download Free. http://dlvr.it/1gxRQG  #Download #Car
225654234694180864	NEGATIVE	Fiat to suspend production at Naples plant: Italian carmaker Fiat SpA announced Wednesday that it will extend it... http://q.gs/1XMY4 
213036476403957760	NEGATIVE	RT @F1ML: Why did Nissan build a TRIKE for LeMans #SillyNissan << they were hoping Reliant Robin was gonna drive it?
209729322238492673	NEGATIVE	Btw, Madonna's performing her 2nd night in Abu Dhabi tonight, on her world tour.Somehow I don't think she could match Grace Jones, close tho
215991590097928192	NEUTRAL	Tinia N. of Puyallup, WA just sold a 2000 Mazda B-Series Pickup with an Enhanced Ad on http://AutoTrader.com 
211413377229135872	POSITIVE	@yaelyraz @Arminov @oshkoshb @tmacvibe @sponge_cola still in abu dhabi? Go to ferrari world and try d fastest roller coaster in d world...☺
215062505586819073	NEGATIVE	Nissan did brand the campsite though. #badgeengineering #TRLLeMans2012 http://twitpic.com/9y78sw 
216051828654219264	NEUTRAL	The chick in the fiat 500 commercial WOOOOOH SHIT!!
210358493021089792	NEGATIVE	Saw a Que driving a Suzuki Forenza yesterday, am I the only that see something wrong with that?
218760745066827777	NEGATIVE	The Fiat garage are pricks
208633560318476288	POSITIVE	Report: http://Cars.com  calls out Consumer Reports over Toyota Prius C verdict http://bit.ly/LPfFIE  #cars
225777106825641984	NEUTRAL	If reverse isn't up and to the left, then I wasn't meant to drive it. #vw #volkswagen http://instagr.am/p/NPtTkcK57o/ 
210793157129023488	NEUTRAL	Looks like summer is finally right around the corner! Where will you be going in your Honda this summer?
225593424814948352	NEGATIVE	CFPB probe into Capital One credit card marketing results in $140 million consumer refund: http://www.consumerfinance.gov/pressreleases/cfpb-capital-one-probe/ … #CFPBEnforcement
209344398377488384	NEUTRAL	There's a more efficient petrol engine on offer, plus a diesel for the ford escape forums a… http://goo.gl/fb/MaikD 
208955607376596993	POSITIVE	Krissy baby bought a carrrrr! Le volvo is all miiiiine ;* #PimpMyRideee
213999056614199296	NEUTRAL	Have you watched our three newest I'm a Lazy Mom videos? Catch up already!! http://ow.ly/bCB6D  @UORnews @Chrysler
209557930389942272	NEUTRAL	whats up: just got a 2010 honda fit sport with the tiptronic tranny http://bit.ly/M3lwgU 
210484788312817666	POSITIVE	Going to prom in this Nissan Versa car... #YOLO http://mlks.co/1uU4A  - sp
209840602609750016	NEGATIVE	Was too drunk to write songs after Beatles split: McCartney - Business Standard http://dlvr.it/1gRQ3W 
116799408447832064	NEGATIVE	Not one constituent of FTSE 100 in positive, RBS second biggest winner at -0.94%
208607241069264896	POSITIVE	RT @toyota_europe Our Le Mans racer gets a makeover http://bit.ly/NozybZ  check out the TS030 HYBRID in #hybrid blue @Toyota_Racing
210941133323378688	POSITIVE	Just bought a 2012 Civic Si! Pretty excited since I've wanted one for 10 years. #Honda>Toyota
211523389632954369	NEGATIVE	Shakira > Jennifer Lopez
215058244182355970	NEUTRAL	USB хаб Autodrive Porsche 911 Carrera S Coupe http://dlvr.it/1kvNv1 
211112876323250177	POSITIVE	Toyota converts all-electric 'Ring racer to Pikes Peak hill climber [w/video] http://aol.it/LA66Af  via @therealautoblog
208647170847543296	NEGATIVE	Contrarian Indicator? ---> Euro’s Biggest Fan Loses Faith as HSBC Cuts Currency Forecast http://buswk.co/KBpmOn  $fxe $eurusd #capitulation
210840917651898368	POSITIVE	I uploaded a @YouTube video http://youtu.be/N8MM0-z7Rsk?a  Pre-Owned 2008 BMW 328I Lexington KY
212628387401957378	NEGATIVE	"NEW YORK (Reuters) - Nissan Motor Co and Renault expect ""three to four more years of stag... http://bit.ly/NabP30  http://bit.ly/onefx "
218003421557559296	NEUTRAL	@conorwinn sat for shopping or for volvo !!!!!!!!! :) i dout it but fuck it :) emer's bday how ya fixed you joining us !!! and #FuckYou UGLY
212472984265433088	POSITIVE	Volvo Ocean Race Leg 8 - Battle for lead intensifies http://bit.ly/OpgnPN  #sailing #sailworld
224215244480851969	POSITIVE	After buying myself a Volvo I see so many of them on the road!
214820121397575682	POSITIVE	Volvo Debuts 508-hp, 186-mph-plus S60 Polestar Concept: Volvo’s relationship with its racing partner Polestar h... http://bit.ly/MmIw8z 
217925071958847489	POSITIVE	PERFORMANCE SPARK PLUG CHRYSLER M400S (all year) 16 cylinder * 39w39ht: ONE PIECE PERFORMANCE PLUG. If you need ... http://tinyurl.com/7wrwybg 
210341434761547776	NEUTRAL	#findcars 2005 Audi TT 2dr Cpe quattro Manual at Auto Gallery Motors in Little Neck, NY 11362: http://bit.ly/Md0psK 
216607334863077376	NEUTRAL	RT Follow @TaemFollowWacky #TeamFollowBack : 1979-1987 Mazda 626 Wheel Bearing, 79-87 Mazda 626 Beck Arnley Wheel http://is.gd/5HZ7CI 
210990050345889792	POSITIVE	Toyota Corona Absolut 1600 CC New Mdl 1997 http://bit.ly/MPApGg 
208696701366710273	NEGATIVE	@alisyavanova and I believe that she, unlike Madonna, can settle on one man without whoring around looking for dick every other month.
209504123303895040	NEGATIVE	If i was yo woman :: Alicia Keys.. Blehhh ,,
209420529176817664	POSITIVE	2012 Honda CR-V Safety Rating: http://bit.ly/IIxnha 
211072349632610304	POSITIVE	Nice shot of Audi's two e-ton quattro crews for Le Mans. http://yfrog.com/gy55505836j 
224990041473159168	NEGATIVE	Senate Report Details Risky Behavior at HSBC: Executives of HSBC Holdings PLC ignored warni... http://bit.ly/O52ci1  http://bit.ly/fclvn5 
208615221277888513	POSITIVE	"When people ask me why I don't have any tattoos I say to them, ""Would you put a bumper sticker on a Ferrari?"
209904392491642880	POSITIVE	I like to paint buildings. Chrysler building #art http://instagr.am/p/Le7PmdyP_V/ 
222821653418217473	NEUTRAL	Venom Sport Bike Motorcycle Rear Wheel Swingarm Spool Lift Stand Paddock Stands Fits Yamaha Honda Kawasaki Suzuki Ducati BMWhttp://ping.fm/w
209861182780227584	POSITIVE	The BMW might be sold :'(.
221592403595902978	NEUTRAL	Cirencester - I've just had a Suzuki Jimny come in, its for sale at £5995 http://pebley.co/frf7 
210251517284990976	POSITIVE	@BryanFlores01 you should get a Ferrari
213385470770556928	POSITIVE	First 2011+ nonHID Durango with oem HID headlights! @dodge @chrysler @Mopar_Immo @Moparunlimited @MoparMafiaORG pic.twitter.com/cQjMdCVy
209180690498064384	NEUTRAL	For what amounted to be a full length advertisement for Steve harvey's book, Ford Motor Co., & John Legend's new album, I was entertained.
213512148154990592	NEGATIVE	Feds widen fire probe of Chrysler SUVs to 5.1 million: Washington — Federal safety investigators are expanding a... http://bit.ly/MMbM7O 
210118778284023809	NEUTRAL	HAHAHAHA, a porn star that drives a fiat panda!! Killed it.
208855841661648896	NEGATIVE	Will GM and Ford be forced to discount cars?: General Motors and Ford are going to do all that can to maintain t... http://usat.ly/JH6VrR 
209842031596552192	NEGATIVE	"Stupid quote of the day: ""I get to go to lots of overseas places, like Canada."" - Britney Spears"
214176270148304896	NEUTRAL	"""How fast is a 2003 Yamaha waverunner fx 140?"" http://aolanswers.com/qp/273113738115354?ta …"
223998336062074881	POSITIVE	Ratan Tata guns for Mercedes-Benz, Volvo with slew of new commercial vehicles: Tata Motors is developing a new l... http://bit.ly/OmUKg9 
208629537968373761	NEGATIVE	No offence but I don't like Justin Bieber
208638115341025280	NEUTRAL	Just dropped a couple stacklings on a lexus
226357535609864192	POSITIVE	New Van-Minivan Added: 2010 Chrysler Town & Country: We've just added a Van-Minivan to our inventory and it is a... http://bit.ly/OEEA5M 
209757935788756992	POSITIVE	Ski Aces hit the pedal - Ski athletes at the driving experience #DSV #audi http://bit.ly/L7t3YO  http://youtu.be/gxylAs6wcWI 
208579470821572608	NEGATIVE	LOL at the fact justin bieber knocked himself out by running into a door or something.. phaha what a nob
217563854304067584	NEUTRAL	Volvo S70 sedan 1998 (Jackson) $4295: 1998 4 door Volvo S70 nice blue color, in well maintained condition, AM/FM... http://bit.ly/LZBAlE 
211949354762776577	POSITIVE	Rented a #bmw for tonight!!! #EDCLV Day 3 go big or go home!!!!
216037274436124672	POSITIVE	2012 Fiat 500 test drive review POV: http://youtu.be/3zt8eg3sNsw  via @youtube
212696305779220480	NEUTRAL	Go to school or you finish? Drive a beemer or a Bentley ?
209649089393074178	NEGATIVE	#newbedon 6/4/2012 6:13:36 PM Britney Spears vs. Jennifer Lopez -- It's All About Money http://www.tmz.com/2012/05/29/britney-spears-x-factor-jennifer-lopez-american-idol-salary-money/ …
210501602660978688	NEGATIVE	@maweyahdeen Mercedes n BMW even poor expensive wit premium gas only lol crazy stuff n gyro s this Mediterranean sandwich lik a kebab I tink
225309752320737280	NEUTRAL	Another day of test driving! Mazda and Mitsubishi next. Honda on the weekend.
210082449085054977	NEUTRAL	Next time let me at least stretch a little Chrysler dodge dealership before you fuck me
210914783556419584	POSITIVE	BMW Driver Training registration is OPEN. Aug 18, 2012. 17 spots left. Note: you don't need a BMW to register! http://bmwpower.ca/drive 
212856335270809600	NEUTRAL	A photos of Roberts on the Yamaha at Silverstone in 1983, the year he set the lap record. http://twitpic.com/9vxpyq 
209737975075049472	NEUTRAL	@wxyzchuck 15 van dyke area by the ford plant
228178844979429377	NEUTRAL	Seattle Vehicle Theft - $300 reward - stolen 1997 Green Subaru Legacy (Wallingford): I just wanted to put this o... http://bit.ly/Q46HcG 
211014280835899392	NEUTRAL	@snammyy Still awaiting an announcement. More music, at least 'he's got a brand new car, looks like a Jaguar...'
208842348598276096	NEGATIVE	#newbedon 6/2/2012 12:47:53 PM Britney Spears vs. Jennifer Lopez -- It's All About Money http://www.tmz.com/2012/05/29/britney-spears-x-factor-jennifer-lopez-american-idol-salary-money/ …
222991728255320064	POSITIVE	National football team to face Msia Indonesia in AFF Suzuki Cup: File photo of Singapore Lions at a training ses... http://bit.ly/O49KPU 
222862933779152896	POSITIVE	Kudos to #Suzuki for 2007 Sv650S that performed flawlessly on 1500 km, 4-day end of #InsidePassage Trek! #BC http://twitpic.com/a68w90 
220024150939541504	POSITIVE	""" @volvooceanrace: Galway crowds awake overnight to celebrate with the sailors of the Volvo Ocean Race pic.twitter.com/q2YcuEkg"" amazing scenes."
209045071880929280	NEGATIVE	Lady Gaga Without Make Up http://fb.me/2a6YZMdyQ 
210075394248949761	NEUTRAL	@xasianguyx978 damn thats cheap! i paid $30 to try and change my volvo's which didn't help at all.
218880513430130690	POSITIVE	I'm at Suzuki Semeru Bogor http://4sq.com/LBNXP9 
216715782791503872	NEGATIVE	#Nissan Employee Pricing is the commercial that most annoys me these days.
214340967879294976	NEUTRAL	The #67 IMSA-Porsche that just relinquished the GTEAM lead has just blown a rear tyre! He'll limp back to the pits and should be 2nd #lm24
221965470163681283	POSITIVE	New Sedan Added: 2007 Chrysler 300: We've just added a Sedan to our inventory and it is available for purchase now! ... http://bit.ly/OKAhqa 
211344678753284096	NEUTRAL	RT Follow @FollowBackPlaza #TeamFollowBack : 69-10 Audi A8 19 Inch Star Silver - 4 Wheel Set http://is.gd/kce8BH 
218304717414088704	NEGATIVE	Barclays in crisis. Euro in crisis. NHS trusts in crisis. And the House of Lords today is debating ... England's cathedrals. Reform it asap
225312054985240576	NEGATIVE	HSBC Money Laundering Scandal Claims Bank Executive http://adf.ly/Apb2B  | http://trapier.org 
209531011342663680	NEGATIVE	When i heard somebody listening to lady gaga i was break whatever the music's coming out of. Fuck her music
223500535091822592	NEUTRAL	Sierra International 18-3371 Marine Water Pump Kit with Housing for Yamaha Outbo http://yamahaoutboardmotorsparts.topelectricmotor.com/?p=87 
209389790154600451	NEGATIVE	I cant listen to Adele..her music make me depressed
220611737563578368	POSITIVE	ever since @RossBuchanan94 has mentioned he wants a volkswagen golf I keep seeing them everywhere and now I want one! #sadface.
209925049451425793	POSITIVE	Very nice! RT @asiatatler: 1962 Ferrari 250 GTO in apple-green sold for US$35million? http://www.smh.com.au/business/world-business/worlds-most-expensive-car-1962-ferrari-20120602-1zo3p.html …
208670427013316608	NEGATIVE	oh dear only justin bieber would walk into a glass wall and knock himself out during his own concert
208942571479773184	NEGATIVE	Yes. YES. RT @YesItsBeth My hate for lady gaga goes beyond words
213056302887342080	NEUTRAL	nissan genuine accessories : Tracey Lynn Short Sleeve Shirt with Classic Leopard... http://nissangenuineaccessories.chothinglll.info/nissan-genuine-accessories-tracey-lynn-short-sleeve-shirt-with-classic-leopard-panelsfront-zipper-x-small-black-reviews/ …
211091506340175872	NEUTRAL	Nissan KA24DE L19 Head Studs by @OJPerformance Info 407-436-4832 go to our online store http://www.ojperformance.com  http://lockerz.com/s/215358831 
