ID;START;LEN;Entity;Sentence;URL;LABEL
410;4;2;Székely Tamás;Egy héttel ezelőtt Székely Tamás egészségügyi miniszter már benyújtotta a parlamentnek a februárban elfogadott pénztártörvény hatályon kívül helyezéséről szóló javaslatát - olvasható az Indexen.;http://www.fmh.hu/belfoldi/20080516_albert;SEM
411;1;2;Schiff András;Schiff András szerint a Fidesz egy olyan rendszerre törekszik, amely nem összeegyeztethető a demokrácia, a jogállam és a pluralizmus európai értékeivel.;http://hetivalasz.hu/itthon/lehet-pakolni-a-borondot-36844/;SEM
412;1;1;Schiff;Schiff elmondja, hogy a publicistát az ominózus cikk után sem zárták ki a Fideszből, sőt: Madách-díjban részesült, s továbbra is Orbán Viktor egyik legszorosabb barátjának számít.;http://hetivalasz.hu/itthon/lehet-pakolni-a-borondot-36844/;SEM
413;25;2;Orbán Viktor;Schiff elmondja, hogy a publicistát az ominózus cikk után sem zárták ki a Fideszből, sőt: Madách-díjban részesült, s továbbra is Orbán Viktor egyik legszorosabb barátjának számít.;http://hetivalasz.hu/itthon/lehet-pakolni-a-borondot-36844/;SEM
414;9;1;Schiff;"Szerinte azonban Orbán tudatosan összejátszik a Jobbikkal: Schiff szerint ezt bizonyítja annak ténye, hogy a Jobbik a Fidesz ,,számos nacionalista javaslatát"" megszavazta a parlamentben.";http://hetivalasz.hu/itthon/lehet-pakolni-a-borondot-36844/;SEM
415;1;1;Schiff;Schiff szerint azonban - bár tény, hogy a közmorál egyszerűen szétporlott Itáliában - Berlusconi már nem veszélyes: ,,Berlusconi egy viccfigura, akin mindenki csak nevet.;http://hetivalasz.hu/itthon/lehet-pakolni-a-borondot-36844/;SEM
416;1;2;Schmitt Pál;Schmitt Pál a MOB elnökségi ülésén arról beszélt, hogy az olimpia évében elment úgy három hónap, hogy egy fillér állami támogatás nem érkezett.;http://www.delmagyar.hu/belfold_hirek/aprilisban_utal_a_kormany_a_magyar_olimpiai_bizottsagnak/2051619/;SEM
417;1;2;Dávid Ibolya;"Dávid Ibolya valószínűsítette, hogy az ""igenek"" aránya lesz nagyobb, de szerinte fontos az is, pontosan milyen lesz ez az arány.";http://www.delmagyar.hu/belfold_hirek/politikusi_nyilatkozatok_a_nepszavazas_eredmenyerol/2049958/;SEM
418;1;2;Tarlós István;"Tarlós István arra kérte a kormányfőt, hogy ""ne bántsák azokat, akik az utcára mennek ünnepelni!";http://www.delmagyar.hu/belfold_hirek/politikusi_nyilatkozatok_a_nepszavazas_eredmenyerol/2049958/;SEM
420;1;3;George W. Bush;George W. Bush amerikai elnök már tegnap jelezte: támogatja a nemzetközi felügyelet alatti függetlenséget, de Nagy-Britannia, Franciaország, Németország is a gyors elismerés mellett van.;http://www.fmh.hu/kulfoldi/20080218_koszovo_fuggetlen;SEM
422;35;2;Lamperth Mónika;- Fontosnak tartom, hogy a rendezvény egyszerre karolja fel a korábban elkülönülten szerveződő művészeti ágakban készült alkotásokat, produkciókat, amikre eddig a vak emberek szervezetei körében nem volt még példa - mondta Lamperth Mónika szociális és munkaügyi miniszter, aki a szombati konferencia egyik előadója lesz.;http://www.fmh.hu/kozelet/20071011_vvagyok___ami_akar_falakat_is_bonthat;SEM
423;2;2;Hu Csintao;2004-ben Hu Csintao kínai elnök állítólag felkért 250 demográfust, hogy állapítsák meg: nem kellene-e felülvizsgálni az ország egygyermekes politikáját, ami a leánycsecsemők abortálását ösztönzi.;http://www.hetek.hu/kulfold/200703/nohiany_azsiaban;SEM
424;16;2;Bendó Zoltán;Számítások szerint e keretből közel 3000 mikro-, kis- és középvállalkozás juthat támogatáshoz - mondta Bendó Zoltán, a Nemzeti Fejlesztési Ügynökség GVOP Irányító Hatóság főosztályvezető-helyettese.;http://www.fmh.hu/gazdasag/20070301_gittegyleti__vadak;SEM
425;1;2;Szabadi Béla;Szabadi Béla, az Orbán-kormány volt államtitkára levelet írt Gál J. Zoltánnak, a kormányzati kommunikáció irányítójának, amelyben azt kéri: ne rá hivatkozzon, amikor meg kell indokolni a miniszterek év végi jutalmát.;http://www.hetek.hu/belfold/200612/a_het_esemenyei_2;SEM
426;10;3;Gál J. Zoltán;Szabadi Béla, az Orbán-kormány volt államtitkára levelet írt Gál J. Zoltánnak, a kormányzati kommunikáció irányítójának, amelyben azt kéri: ne rá hivatkozzon, amikor meg kell indokolni a miniszterek év végi jutalmát.;http://www.hetek.hu/belfold/200612/a_het_esemenyei_2;SEM
427;6;2;Sólyom László;Csupán négy egyházzal képzeli el Sólyom László az állam és az egyház jövőbeni együttműködését.;http://www.hetek.hu/belfold/200612/a_het_esemenyei_2;SEM
428;4;2;Kékesi Tibor;A szintén MSZP-s Kékesi Tibor választási lehetőséget biztosítana: vagy a minimálbér szintjéig engedné a jövedelemhez jutást mindkét ágról, vagy - ha az kedvezőbb, akkor - a jogosult mindenkori nyugdíjának 150 százaléka lenne a plafon.;http://www.delmagyar.hu/belfold_hirek/enyhitene_a_nyugdijazas_szigoritasan_a_kormany/136988/;SEM
432;6;2;Csillik Eniko;A Philips regonális elosz-tóközpontjában dolgozik Csillik Eniko logisztikai projektmenedzser, o a neves világcégnek a témához illeszkedo stratégiáját vázolta fel.;http://www.fmh.hu/gazdasag/20060622_a_gyartotol_a_vev_ig;SEM
433;11;2;Solymos László;A városatyák támogatták a kérést, bár ekkor még - Solymos László alpolgármester úr állítása szerint - nem tudták, hogy a püspöknek már van saját tulajdonú lakása Szegeden.;http://www.hetek.hu/belfold/200601/egy_lakas_nem_eleg;SEM
435;8;2;Burány Sándor;"A kormánypárt elszántságát mutatta, hogy januárban Burány Sándor MSZP-s politikus kijelentette: ""lesz elég erőnk, és kellőképpen elszántak vagyunk ahhoz, hogy ne félmegoldás szülessen az ügynöktörvény kapcsán, hanem egyszer és mindenkorra lezárjuk ezt a kérdést"".";http://www.hetek.hu/belfold/200512/az_ugynoktorveny_halala;SEM
436;13;2;Gál Adrienn;Szeretem, de egyelőre nem vágyom hasonlóra - válaszolta kérdésünkre a szegedi Gál Adrienn.;http://www.delmagyar.hu/szeged_hirek/unnepek_elotti_variaciok_igenyes_etkeszletekre/112073/;SEM
437;14;2;Tóth Sándorné;- Néhány éve nagyobb volt a kereslet az értékes porcelánok iránt - mondta Tóth Sándorné, miközben egy gyönyörű, huszonhat részes, pillangó mintával kézzel dekorált Zsolnay készlet darabjait rendezgette.;http://www.delmagyar.hu/szeged_hirek/unnepek_elotti_variaciok_igenyes_etkeszletekre/112073/;SEM
438;8;2;Lakatos Zoltán;Hasonlókat hallottunk egy másik üzletben is: Lakatos Zoltánné szerint sokan nem vásárolni, inkább eladni szeretnék értékes garnitúrájukat.;http://www.delmagyar.hu/szeged_hirek/unnepek_elotti_variaciok_igenyes_etkeszletekre/112073/;SEM
439;14;2;Gyurcsány Ferenc;Az egyenes beszédet és a tiszta tekintetet szerető erdélyiek nevében nyílt levelet írt Gyurcsány Ferenc miniszterelnöknek és a parlament kormánypárti részének az Erdélyi Magyar Ifjak (EMI) két vezetője, akik úgy vélik, hogy a határon túli politikusok esetleg megbocsátanának, ha a kormány segítene a romániai árvizek pusztította területek lakóin.;http://www.hetek.hu/kulfold/200505/jott_a_temes;SEM
440;1;2;Mandula József;Mandula József, a DBR Metró Projekt Igazgatóságának főmérnöke lapunknak kifejtette, hogy a késlekedés oka jelenleg a civilek által indított újabb bírósági eljárás, és noha valóban van olyan szabályozási terv, amelyik még végérvényesen nincs elfogadva, ez nem akadályozná azt, hogy kiírásra kerüljenek az első alagút építésére vonatkozó tenderek.;http://www.hetek.hu/belfold/200409/mi_van_a_felszin_alatt;SEM
447;3;2;Gerhard Schröder;Berlusconinak elsőként Gerhard Schröder német kancellár bírálataira kellett felelnie, amiért szövetséget vállalt a szélsőjobbal, de mások előtt is bizonyítania kell, hogy nem akarja elszigetelni Olaszországot.;http://www.hetek.hu/kulfold/200104/baloldali_szethuzas_italiaban;SEM
448;24;2;Jevgenyij Adamov;Washingtonnak további aggodalomra ad okot, hogy Moszkva támogatásáról biztosította két vezető orosz kutatóintézet Teheránnal való együttm?ködését - ezt tavaly márciusban Jevgenyij Adamov orosz atomenergetikai miniszter is megerősítette.;http://www.hetek.hu/kulfold/200002/a_perzsa_bomba;SEM
449;8;1;Főcze;Fontosnak érzik hogy ez megváltozzon és mint Főcze elmondta: szükséges, hogy a leendő kormány és a szociális partnerek kapcsolata intézményes keretek közötti párbeszéden alapuljon.;http://www.hetek.hu/belfold/199806/szakszervezeti_flort;SEM
450;6;2;Orbán Viktor;Arra a hírre, hogy Orbán Viktor elfogadta a Liga - a munkaügyi tárca várományosa, a Liga alapítója, Őry Csaba - meghívását küldöttgy?lésükre, úgy reagáltak: nem gondolják hogy a régi politikai kapcsolatok rehabilitálásáról lenne szó.;http://www.hetek.hu/belfold/199806/szakszervezeti_flort;SEM
451;21;2;Őry Csaba;Arra a hírre, hogy Orbán Viktor elfogadta a Liga - a munkaügyi tárca várományosa, a Liga alapítója, Őry Csaba - meghívását küldöttgy?lésükre, úgy reagáltak: nem gondolják hogy a régi politikai kapcsolatok rehabilitálásáról lenne szó.;http://www.hetek.hu/belfold/199806/szakszervezeti_flort;SEM
452;1;2;Rogán Antal;Rogán Antal azt mondta: alapos, mindenre kiterjedő beszámolót hallottak az atomerőmű vezérigazgatójától, ez és a látottak, tapasztaltak meggyőzték őket arról, hogy Magyarországon az atomtechnológia működtetése megnyugtató.;http://mti.hu/article-proxy/2011/04/12/rogan-_a_paksi_atomeromure_hosszu_tavon_szuksege_van_a_magyar_gazdasagnak-539171;SEM
453;1;2;Rogán Antal;Rogán Antal aláhúzta, hogy a biztonságon túl a gazdaságosság is fontos szempont, hiszen az átlagárnál, ami jelenleg 16 forint, jóval olcsóbban, 11,16 forintért állítják elő a paksi atomerőműben az áramot.;http://mti.hu/article-proxy/2011/04/12/rogan-_a_paksi_atomeromure_hosszu_tavon_szuksege_van_a_magyar_gazdasagnak-539171;SEM
455;12;2;Bencze György;Demeter jól értesültségét bizonyítja, hogy már a házkutatás napján rátelefonált Bencze György akkori országos rendőrfőkapitányra, hogy óva intse a szerinte átpolitizált ügybe való beavatkozástól.;http://index.hu/belfold/2011/04/12/egymast_cafoltak_az_ud-ugy_fideszes_tanui/;SEM
456;3;1;Horváth;Igaz, Horváth azt is tagadta, hogy Laborc belföldi kapcsolatairól információkat gyűjtött volna, pedig az egyik lehallgatott telefonbeszélgetésben konkrétan szó esik arról, hogy Laborc nem tartja a kapcsolatot az orosz hírszerzés magyarországi rezidenseivel.;http://index.hu/belfold/2011/04/12/egymast_cafoltak_az_ud-ugy_fideszes_tanui/;NEG
457;9;1;Laborc;Igaz, Horváth azt is tagadta, hogy Laborc belföldi kapcsolatairól információkat gyűjtött volna, pedig az egyik lehallgatott telefonbeszélgetésben konkrétan szó esik arról, hogy Laborc nem tartja a kapcsolatot az orosz hírszerzés magyarországi rezidenseivel.;http://index.hu/belfold/2011/04/12/egymast_cafoltak_az_ud-ugy_fideszes_tanui/;SEM
458;5;1;Simicskó;Azt pedig Demeter és Simicskó is megerősítette, hogy a gyakorlatban még az Nbb tagjának egyedi kérésére is ki kellett adnia a miniszternek a kért adatokat.;http://index.hu/belfold/2011/04/12/egymast_cafoltak_az_ud-ugy_fideszes_tanui/;SEM
459;7;2;Vitézy Dávid;A Dubajban tartott tanácskozáson - amelyen Vitézy Dávid vezérigazgató képviselte a BKK-t - világosan kiderült, hogy a magyar főváros helyes, előremutató irányba kezdte el átalakítani közlekedési intézményrendszerét.;http://hetivalasz.hu/vilag/magyar-siker-kulfoldon-36965/;SEM
460;10;2;Orbán Viktor;Montenegróról, mint az egyik uniós tagjelölt országról szólva Orbán Viktor megállapította: európai érdek, hogy a csatlakozási tárgyalások minél hamarabb érdemben megkezdődhessenek.;http://mti.hu/article-proxy/2011/04/14/orban-_surgosen_le_kell_zarni_a_horvat_eu-csatlakozasi_targyalasokat-539410;SEM
461;4;2;Lázár János;Az ülés után Lázár János, a Fidesz frakcióvezetője a bírákra vonatkozó döntésről indoklásul közölte: minden esetben az általános öregségi nyugdíjkorhatárt szeretnék érvényesíteni, így például a polgármestereket, az országgyűlési képviselőket, az ügyészeket érintően is.;http://www.inforadio.hu/hir/belfold/hir-426973;SEM
462;12;2;Pintér Sándor;Befejezte a járőrözést a Szebb Jövőért Polgárőr Egyesület Hajdúhadházon - közölte Pintér Sándor belügyminiszter, hangsúlyozva, nem lesz Magyarországon mondvacsinált törvényesség mögé bújva járőrözés.;http://kecskemetitv.hu/Rendďż˝âďż˝ďż˝rs????©gi%20felh??­v????s/s_!news/i_belfold_3/i_pinter_sandor:_befejezte_a_jarorozest_a_szebb_jovo_81445/t_Pintér%20Sándor%20befejezte%20a%20járőrözést%20a%20Szebb%20Jövőért%20Polgárőr%20Egyesület/index.html;SEM
463;1;1;Rubi;Rubi Gergely a sajtótájékoztatón felszólította Pintér Sándort, hogy nevezze meg azokat a jogszabályokat, amelyeket szerinte megsértett a Szebb Jövőért Polgárőr Egyesület és tagsága.;http://kecskemetitv.hu/Rendâi?1???1rsi?1©gi%20felhi?1­vi?1???1s/s_!news/i_belfold_3/i_hajduhadhazon_jobbik_demonstracio_lesz_vasarnap_81591/t_Hajdúhadházon%20Jobbik-demonstráció%20lesz%20vasárnap/index.html;SEM
465;7;2;Pintér Sándor;Rubi Gergely a sajtótájékoztatón felszólította Pintér Sándort, hogy nevezze meg azokat a jogszabályokat, amelyeket szerinte megsértett a Szebb Jövőért Polgárőr Egyesület és tagsága.;http://kecskemetitv.hu/Rendâi?1???1rsi?1©gi%20felhi?1­vi?1???1s/s_!news/i_belfold_3/i_hajduhadhazon_jobbik_demonstracio_lesz_vasarnap_81591/t_Hajdúhadházon%20Jobbik-demonstráció%20lesz%20vasárnap/index.html;SEM
466;23;2;Juhász Istvánné;Az önkéntes nyugdíjpénztárak vagyona egy év alatt 7,7 százalékkal 823 milliárd forintra nőtt, miközben 2 százalékkal csökkent a tagok száma - közölte Juhász Istvánné, a Stabilitás Pénztárszövetség főtitkára hétfőn az MTI-vel.;http://mti.hu/article-proxy/2011/04/18/nott_az_onkentes_nyugdijpenztarak_vagyona-_mig_a_letszam_enyhen_csokkent-539923;SEM
467;2;2;Szabó Sándor;Közleményében Szabó Sándor kitér arra, hogy a 2011-es költségvetés ennek az összegnek megfelelően csökkentette az önkormányzati cégek támogatását, de ez a csökkenés is a javarészt a Fidesz által benyújtott módosító indítványokból tevődött össze - mintegy 75 millió forint - melyek elsősorban a Környezetgazdálkodási Nonprofit Kft-t érintették.;http://www.delmagyar.hu/szeged_hirek/mszp_a_fidesz_szegeden_a_szegediekert_dolgozzon/2214647/;SEM
468;1;2;Botka László;Botka László polgármester a szegedi közgyűlésen az önkormányzati cégek üzleti terveinek elfogadásakor elmondta, az 500 millió forintos kiesést okoz a város költségvetésében.;http://www.delmagyar.hu/szeged_hirek/mszp_a_fidesz_szegeden_a_szegediekert_dolgozzon/2214647/;SEM
469;1;2;Tétényi Éva;Tétényi Éva szerint a függetlenség együttműködést jelent mindenkivel, akik egy célért összefognak.;http://kecskemetitv.hu/Rend??i?1i?1rsgi%20felhvs/s_!news/i_belfold_3/i_tetenyi_eva:_a_fuggetlenseg_egyuttmukodest_jelent_81740/t_Tétényi%20Éva%20a%20függetlenség%20együttműködést%20jelent/index.html;SEM
473;11;2;Daniel Ajalon;Eközben izraeli kormánytagok meglepően optimista hangnemben nyilatkoztak kedden, mikor Daniel Ajalon külügyminiszter helyettes kijelentette, hogy a palesztinoknak az a szándéka, hogy egyoldalú lépéseket tesznek az ENSZ-ben, csak üres fenyegetőzés, ugyanis szerinte az európai országok végül a palesztin állam elismerése ellen fognak szavazni.;http://atv.hu/kulfold/20110420_allamalapitas_a_palesztinok_obamaban_biznak;SEM
474;12;2;Abu Mazen;Az izraeli kormány egy másik tagja pedig megjegyezte: ,,Abu Mazen (Abbász) körbejárja a világot, hogy támogatókat szerezzen, de a Palesztin Hatóság tagjai közül nem mindenki gondolja úgy, hogy ez a lépés most jó a palesztinok számára.;http://atv.hu/kulfold/20110420_allamalapitas_a_palesztinok_obamaban_biznak;SEM
475;1;2;Maros Éva;Maros Éva, a kisváros önkormányzatának szóvivője az MTI-nek elmondta: pénteken civilek, az önkormányzat és a rendőrség együttműködését kezdeményezte Füzesséri József független polgármester.;http://kecskemetitv.hu/hun/sa_tv/i_belfold_3/i_fokozott_rendori_jelenlet_szikszon_a_szerdai_ketto_82087/t_Fokozott%20rendőri%20jelenlét%20Szikszón%20a%20szerdai%20kettős%20gyilkosság%20miatt/index.html;SEM
478;19;2;Péterfi Csaba;A földi maradványokat a budaörsi katonatemetőben helyezik végső nyugalomra, a költségeket a német kormány fedezi - közölte Péterfi Csaba.;http://hvg.hu/itthon/20110426_vilaghaboru_katona_maradvanyok;SEM
482;30;2;Volner János;"Az Alkotmánybírósághoz fordul a Jobbik, ha az országgyűlés elfogadja a büntető törvénykönyv (Btk.) tervezett szigorítását az ""egyenruhás bűnözéssel"" kapcsolatban, jelentette be csütörtöki sajtótájékoztatóján Volner János jobbikos országgyűlési képviselő.";http://index.hu/belfold/2011/04/28/alkotmanybirosaghoz_fordulna_a_jobbik_a_btk-szigoritas_miatt/;SEM
